,0
2022-07-26,-0.07666494744868876
2022-07-27,-0.0997754322928363
2022-07-28,-0.06133363604731222
2022-07-29,0.0023044101642799154
2022-08-01,0.011473682392164317
2022-08-02,0.03580515084923625
2022-08-03,0.029102139145088482
2022-08-04,0.02039992632710642
2022-08-05,0.030662976495042682
2022-08-08,0.018797234941266668
2022-08-10,0.04585327091502705
2022-08-11,0.06636864146408275
2022-08-12,0.06997052472355837
2022-08-16,0.09316231105258617
2022-08-17,0.163555669450756
2022-08-18,0.17003030746195047
2022-08-19,0.17288470375725637
2022-08-22,0.1624838534594747
2022-08-23,0.13033456916960737
2022-08-24,0.1304026205523279
2022-08-25,0.1772987136002976
2022-08-26,0.17321465143448936
2022-08-29,0.15781064230647557
2022-08-30,0.10175805307752603
2022-09-01,0.10329772496989313
2022-09-02,0.020839272598840275
2022-09-05,0.027943812054807546
2022-09-06,0.0408304502081046
2022-09-07,0.07210165831941731
2022-09-08,0.07957908546483985
2022-09-09,0.1265601183661506
2022-09-12,0.15601312160739078
2022-09-13,0.11765597818205403
2022-09-14,0.11353715638155704
2022-09-15,0.08280918904134063
2022-09-16,0.10634230682340881
2022-09-19,0.043670035998142266
2022-09-20,-0.006175551512656488
2022-09-21,-0.006891842195599084
2022-09-22,0.012606753797305309
2022-09-23,0.04531238134854332
2022-09-26,0.16714642766946625
2022-09-27,0.1983836835642564
2022-09-28,0.2361056129424747
2022-09-29,0.20026800058239538
2022-09-30,0.11699409954518872
2022-10-03,0.08695927921169333
2022-10-04,0.025970144833832236
2022-10-06,-0.008967161291437062
2022-10-07,-0.00569031317710682
2022-10-10,0.0033795298274255296
2022-10-11,-0.11430076772542527
2022-10-12,-0.15498330548858286
2022-10-13,-0.12031572738961019
2022-10-14,-0.11416726098962793
2022-10-17,-0.10534816631829882
2022-10-18,-0.13587259360895113
2022-10-19,-0.13546096840505106
2022-10-20,-0.10872605947836132
2022-10-21,-0.16223610209687014
2022-10-24,-0.21547000046887763
2022-10-25,-0.2599501545356252
2022-10-27,-0.23865721972940507
2022-10-28,-0.24935985965436155
2022-10-31,-0.247114672103612
2022-11-01,-0.1864373342895308
2022-11-02,-0.1828726543763877
2022-11-03,-0.23991651221262827
2022-11-04,-0.2700054030867963
2022-11-07,-0.28698810647813583
2022-11-09,-0.29879583980673713
2022-11-10,-0.25286825585543465
2022-11-11,-0.20177574936626963
2022-11-14,-0.09216613604642125
2022-11-15,-0.11375253862472778
2022-11-16,-0.12532579144819245
2022-11-17,-0.15265598736057065
2022-11-18,-0.15163484678914071
2022-11-21,-0.18432041248990624
2022-11-22,-0.25625465465553715
2022-11-23,-0.2540673372694892
2022-11-24,-0.19670479014545497
2022-11-25,-0.11947944348817897
2022-11-28,-0.07626331573301776
2022-11-29,-0.02624211335957573
2022-11-30,0.042405358785156014
2022-12-01,0.054241729085679
2022-12-02,0.035380489288365125
2022-12-05,0.027936195501659544
2022-12-06,0.011128110063876357
2022-12-07,-0.05291757508485539
2022-12-08,-0.04808649344562127
2022-12-09,-0.050476579179085705
2022-12-12,-0.05317308569996951
2022-12-13,-0.09996848908819365
2022-12-14,-0.04663347905713914
2022-12-15,-0.027163231378459163
2022-12-16,-0.06717165047261513
2022-12-19,-0.022837399810837426
2022-12-20,-0.03912621066962387
2022-12-21,0.090689278133078
2022-12-22,0.2024170093822797
2022-12-23,0.2779980553782742
2022-12-26,0.12983318534504118
2022-12-27,0.08983924153861884
2022-12-28,0.03145628965568138
2022-12-29,-0.008049120122120564
2022-12-30,0.03448502721882459
2023-01-02,0.1174427219989862
2023-01-03,0.08921982089760944
2023-01-04,0.09414358294118676
2023-01-05,0.05661452395703251
2023-01-06,0.019374355458622147
2023-01-09,-0.024883424192223356
2023-01-10,-0.03511815863632038
2023-01-11,-0.013391651987469437
2023-01-12,-0.03710033579270578
2023-01-13,-0.0033334077813016484
2023-01-16,0.017908296934750566
2023-01-17,0.034605924245631685
2023-01-18,0.014339657739233447
2023-01-19,0.018434744724035657
2023-01-20,-0.037667435099174404
2023-01-23,-0.05788817017704134
2023-01-24,-0.062219450990086585
2023-01-25,-0.10462909308300866
2023-01-27,-0.07438257648304941
2023-01-30,-0.05741260063478621
2023-01-31,-0.076686506540305
2023-02-01,-0.05802548078599921
2023-02-02,0.043829619807483663
2023-02-03,0.007064521120961305
2023-02-06,0.05407725006746209
2023-02-07,0.05140030823908383
2023-02-08,0.045361820185516176
2023-02-09,0.0340918255518889
2023-02-10,0.06364542533552067
2023-02-13,0.05840339448489836
2023-02-14,0.0764530050769435
2023-02-15,0.05394556894871106
2023-02-16,0.0448630011462745
2023-02-17,0.02708017311906188
2023-02-20,0.08492391927555804
2023-02-21,0.12391438793149838
2023-02-22,0.147087442504242
2023-02-23,0.09550197613463293
2023-02-24,0.12099793728136007
2023-02-27,0.18203680442620487
2023-02-28,0.1701890070405678
2023-03-01,0.15717892521888807
2023-03-02,0.1231702050475911
2023-03-03,0.08174619443402512
2023-03-06,0.06092417872162844
2023-03-08,-0.014219725991890255
2023-03-09,0.019259097898670398
2023-03-10,0.05730001083064963
2023-03-13,0.13278437645135294
2023-03-14,0.11726852239955794
2023-03-15,0.13108843133643486
2023-03-16,0.17655831325787777
2023-03-17,0.1885131476131879
2023-03-20,0.19200000489520888
2023-03-21,0.1644234676572615
2023-03-22,0.20774839408073792
2023-03-23,0.15087766489068985
2023-03-24,0.1817149226862801
2023-03-27,0.12703386277483414
2023-03-28,0.14068297829194465
2023-03-29,0.07365809781750006
2023-03-31,0.05615704345467732
2023-04-03,-0.0377484265114984
2023-04-05,-0.04460795801868868
2023-04-06,-0.042274411947736304
2023-04-10,0.04190580271941091
2023-04-11,0.041287540364824106
2023-04-12,0.10007189838035895
2023-04-13,0.09938045012669412
2023-04-17,0.11770909119835325
2023-04-18,0.12621892230752801
2023-04-19,0.0957672964556852
2023-04-20,0.0025894431149193113
2023-04-21,-0.007081409592615198
2023-04-24,-0.09024843796944287
2023-04-25,-0.033782572798338434
2023-04-26,-0.06422134665972362
2023-04-27,-0.027269617702543856
2023-04-28,-0.0173306314226292
2023-05-02,0.012962390722110615
2023-05-03,-0.0641851221140449
2023-05-04,-0.05622796352750987
2023-05-05,-0.06706301541195324
2023-05-08,-0.04656995773599037
2023-05-09,-0.05006929780064384
2023-05-10,0.0025010847477581364
2023-05-11,0.0377397352059139
2023-05-12,0.017706092882917007
2023-05-15,0.009343852321338643
2023-05-16,0.02946927981075122
2023-05-17,0.012550092522512938
2023-05-18,0.016369700859904628
2023-05-19,0.014871277423113095
2023-05-22,0.06677542189051743
2023-05-23,0.04892602176777007
2023-05-24,0.005364866255843356
2023-05-25,0.006175917897556739
2023-05-26,0.012289741134703564
2023-05-29,0.012339265217973941
2023-05-30,0.01742640818332068
2023-05-31,-0.005534801835692687
2023-06-01,0.04302259075045495
2023-06-02,0.03382567716900919
2023-06-05,0.11843466025507816
2023-06-06,0.050928722220387995
2023-06-07,0.06333304848893283
2023-06-08,0.052666192141790365
2023-06-09,0.07610734879132106
2023-06-12,0.10658966480935171
2023-06-13,0.11829021501220623
2023-06-14,0.0939763177775922
2023-06-15,0.14593436408163898
2023-06-16,0.12991259484833007
2023-06-19,0.13536267165921217
2023-06-20,0.14003007374233106
2023-06-21,0.11080552378029952
2023-06-22,0.12524810594658004
2023-06-23,0.08140132763385582
2023-06-26,0.10141609746339589
2023-06-27,0.06984473714364509
2023-06-28,0.03739602370164362
2023-06-30,0.019913294011858592
2023-07-03,-0.044156303833164046
2023-07-04,0.029333308733135104
2023-07-05,0.038961130392055954
2023-07-06,0.017897615269731465
2023-07-07,-0.007507996682857481
2023-07-10,-0.00909203905216731
2023-07-11,-0.08232966143006132
2023-07-12,-0.09050671876729702
2023-07-13,-0.11503206441626644
2023-07-14,-0.07758748769180872
2023-07-17,-0.09844489523228737
2023-07-18,-0.09251414349554574
2023-07-19,-0.05797230924002867
2023-07-20,-0.0727870503261792
2023-07-21,-0.06262465988607518
2023-07-24,-0.03381523826910416
2023-07-25,-0.006554900845016809
2023-07-26,-0.011719485881752026
2023-07-27,-0.03631353405800338
2023-07-28,-0.036155008438515365
2023-07-31,-0.05910747891342219
2023-08-01,-0.04328647642944954
2023-08-02,-0.03046605075538793
2023-08-03,-0.02681340684908361
2023-08-04,-0.0207411230508389
2023-08-07,-0.00552096422419067
2023-08-08,-0.0038043721025983637
2023-08-09,-0.013283378746594006
2023-08-10,0.009397194800553893
2023-08-11,-0.03151600987374272
2023-08-14,-0.08830338259199341
2023-08-16,-0.05135137628398469
2023-08-17,-0.026316223895467287
2023-08-18,0.009824704166431995
2023-08-21,0.01660926080935947
2023-08-22,-0.023857741585275614
2023-08-23,-0.06234038193749866
2023-08-24,-0.030610738763373932
2023-08-25,-0.02035998182174826
2023-08-28,0.0157137003035535
2023-08-29,0.059692785603446104
2023-08-30,0.13896943295895717
2023-08-31,0.07800480092289586
2023-09-01,0.05728957479125792
2023-09-04,0.04035182515075951
2023-09-05,0.06164825859728375
2023-09-06,0.11322927291587807
2023-09-07,0.09025777202446826
2023-09-08,0.10452755279833335
2023-09-11,0.09755904927844447
2023-09-12,0.1885950591528188
2023-09-13,0.17696603781580997
2023-09-14,0.17032332507900366
2023-09-15,0.212105635087656
2023-09-18,0.17130917207602778
2023-09-20,0.14588738824603173
2023-09-21,0.13857315103311826
2023-09-22,0.11738662516635634
2023-09-25,0.16694330269192537
2023-09-26,0.17350506927897627
2023-09-27,0.14118889025277512
2023-09-28,0.09622888900474688
2023-09-29,0.09735398302796917
2023-10-03,0.1090291451357123
2023-10-04,0.12071692272425628
2023-10-05,0.07550062942875609
2023-10-06,0.07809564319815096
2023-10-09,0.09311692927378272
2023-10-10,-0.00017385140087628812
2023-10-11,-0.00829767212492644
2023-10-12,0.0461361164968124
2023-10-13,0.08206075071057548
2023-10-16,0.05809911552497826
2023-10-17,0.04098029074118487
2023-10-18,0.12941286384786607
2023-10-19,0.12578004378551072
2023-10-20,0.11805834472276722
2023-10-23,0.21010302983020354
2023-10-25,0.2223966354697311
2023-10-26,0.158924018750909
2023-10-27,0.08478241606252102
2023-10-30,0.11687581808882891
2023-10-31,0.06712831196550326
2023-11-01,0.018013605678054174
2023-11-02,0.0026123119486378
2023-11-03,0.02366878037865156
2023-11-06,0.007639167701067873
2023-11-07,0.005229511685357196
2023-11-08,-0.015150314620512202
2023-11-09,0.048576871214411975
2023-11-10,0.052354157117050146
2023-11-13,0.0028251168255277463
2023-11-15,-0.021860759555730736
2023-11-16,-0.045327740500763165
2023-11-17,-0.026962148130135758
2023-11-20,-0.020713155788220763
2023-11-21,0.036143918625632446
2023-11-22,0.1077829602004579
2023-11-23,0.07784839274897032
2023-11-24,0.058787478622784425
2023-11-28,0.007243882410015152
2023-11-29,0.020497468626848116
2023-11-30,0.02769369626937592
2023-12-01,-0.02694161595017525
2023-12-04,-0.05413037946024692
2023-12-05,0.0019568144217293323
2023-12-06,0.03829936864545039
2023-12-07,0.11501315109899539
2023-12-08,0.10621776894938835
2023-12-11,0.11563101783457917
2023-12-12,0.14156847414931514
2023-12-13,0.10893417381843262
2023-12-14,0.12635989309574577
2023-12-15,0.1697166703594877
2023-12-18,0.23310168284022634
2023-12-19,0.22465248099110147
2023-12-20,0.3120278329254339
2023-12-21,0.21602719383048888
2023-12-22,0.22917131533318108
2023-12-26,0.25918308270763507
2023-12-27,0.28542590391483386
2023-12-28,0.16865876705117028
2023-12-29,0.23433056836731583
2024-01-01,0.2084971723188846
2024-01-02,0.19369658316814875
2024-01-03,0.1797382580788238
2024-01-04,0.18900233907738487
2024-01-05,0.18459162189551334
2024-01-08,0.21754164095486628
2024-01-09,0.22324558604194095
2024-01-10,0.23523562296273318
2024-01-11,0.21299333541689064
2024-01-12,0.15716921138317017
2024-01-15,0.16007153725679843
2024-01-16,0.17974043983208743
2024-01-17,0.17274663882490027
2024-01-18,0.17019183190817852
2024-01-19,0.10386983618143086
2024-01-23,0.1695237384414393
2024-01-24,0.1895430495391084
2024-01-25,0.148497867250246
2024-01-29,0.1544492335817295
2024-01-30,0.1397685356359403
2024-01-31,0.12411128475477497
2024-02-01,0.10946133394622379
2024-02-02,0.101137086602377
2024-02-05,0.09154405181285413
2024-02-06,0.04386207627911924
2024-02-07,0.03902401742110807
2024-02-08,-0.012324127417189645
2024-02-09,-0.01621015776129787
2024-02-12,-0.05154347951098299
2024-02-13,-0.002140361396618796
2024-02-14,-0.05874480709983088
2024-02-15,-0.11127354853355752
2024-02-16,-0.06580604396780348
2024-02-19,0.054692146645654756
2024-02-20,0.11444117154654278
2024-02-21,0.08806203712919523
2024-02-22,0.026859321178137094
2024-02-23,-0.023449035207415498
2024-02-26,-0.0824782329073632
2024-02-27,-0.09028638180848936
2024-02-28,-0.07457884822503306
2024-02-29,-0.018041706174772198
2024-03-01,-0.0657037129655812
2024-03-04,-0.10259125068934266
2024-03-05,-0.10340645627752006
2024-03-06,-0.05600756309976107
2024-03-07,-0.10862358877861508
2024-03-11,-0.04372543646898773
2024-03-12,0.0382320090196368
2024-03-13,0.17376954760422025
2024-03-14,0.05995113341359521
2024-03-15,0.07047671558161818
2024-03-18,0.08237773555125086
2024-03-19,0.05552577027697116
2024-03-20,-0.11674310635230832
2024-03-21,-0.14333801300540497
2024-03-22,-0.10542028302436068
2024-03-26,-0.04880808252596492
2024-03-27,-0.02265827374940158
2024-03-28,-0.03893420672228826
2024-04-01,-0.050693552568165615
2024-04-02,-0.10175358689932007
2024-04-03,-0.07769844312256612
2024-04-04,-0.060897224424995074
2024-04-05,-0.01893127338845887
2024-04-08,-0.07793714191600039
2024-04-09,-0.05813537254684107
2024-04-10,-0.008228381257705166
2024-04-12,0.0117011113207926
2024-04-15,0.02401698292104695
2024-04-16,-0.012179386208549543
2024-04-18,0.038614391208127374
2024-04-19,0.08320458381168626
2024-04-22,0.04580550677104648
2024-04-23,0.02890617265709449
2024-04-24,0.033496325569370426
2024-04-25,0.00405263166695492
2024-04-26,-0.020635993233997046
2024-04-29,-0.007651104659672416
2024-04-30,-0.014322382154000182
2024-05-02,-0.019045317087846743
2024-05-03,-0.06902887154810275
2024-05-06,-0.10504641727541285
2024-05-07,-0.02258814588385601
2024-05-08,-0.015759236272097275
2024-05-09,-0.012171277290349069
2024-05-10,-0.007837642538035079
2024-05-13,0.055620029000105736
2024-05-14,-0.0709393423503024
2024-05-15,-0.09310267287029622
2024-05-16,-0.06931037317992667
2024-05-17,-0.08285751937184963
2024-05-21,-0.09113754655846745
2024-05-22,-0.06366068620094678
2024-05-23,-0.03584186887473278
2024-05-24,-0.0054251258237974515
2024-05-27,-0.004071263349747485
2024-05-28,-0.018280780269792414
2024-05-29,-0.02946782358325467
2024-05-30,-0.048982936568925134
2024-05-31,-0.009718152325856802
2024-06-03,0.02580520502346952
2024-06-04,0.20354574433521025
2024-06-05,0.2726282736579568
2024-06-06,0.19167255555853635
2024-06-07,0.1500497771960229
2024-06-10,0.13609105521772027
2024-06-11,0.05006927245931852
2024-06-12,0.0027243259329551395
2024-06-13,0.02380911436983637
2024-06-14,0.03995050282975904
2024-06-18,0.024602517035922086
2024-06-19,0.037810461653212404
2024-06-20,0.0482119329306341
2024-06-21,0.008056778879148418
2024-06-24,-0.05222465294536333
2024-06-25,-0.048165163498406424
2024-06-26,-0.02815764060841132
2024-06-27,-0.00198129514557265
2024-06-28,-0.030042235250056226
2024-07-01,-0.01168152437930982
2024-07-02,-0.06751043968512348
2024-07-03,-0.08824941199219623
2024-07-04,-0.10035742948633157
2024-07-05,-0.13749860278811105
2024-07-08,-0.18174294735130359
2024-07-09,-0.20323716328616925
2024-07-10,-0.15827381000419274
2024-07-11,-0.1633779847937425
2024-07-12,-0.14034822271814243
2024-07-15,-0.1951778601240861
2024-07-16,-0.1676295483714895
2024-07-18,-0.07152096392765649
2024-07-19,-0.0467644396465552
2024-07-22,-0.08517675435865499
2024-07-23,-0.05697262232410691
2024-07-24,-0.06291434601482802
2024-07-25,-0.062447223926404644
2024-07-26,-0.06502688410754869
2024-07-29,-0.04601356634092532
2024-07-30,0.044774918966332074
2024-07-31,0.032054677096599135
2024-08-01,-0.001686088308566493
2024-08-02,0.010144605621639989
2024-08-05,0.02377805240382662
2024-08-06,0.05247237654112163
2024-08-07,-0.06811837776079473
2024-08-08,-0.10914654578903951
2024-08-09,-0.13921795712711452
2024-08-12,-0.10585473320104462
2024-08-13,-0.07639263154630274
2024-08-14,-0.1273207243038478
2024-08-16,-0.11858093005196209
2024-08-19,-0.13770742271983058
2024-08-20,-0.16898893402406187
2024-08-21,-0.13475492327834548
2024-08-22,-0.09962447228401322
2024-08-23,-0.1299454621216949
2024-08-26,-0.16545735019708
2024-08-27,-0.12715138134425094
2024-08-28,-0.16585754754591084
2024-08-29,-0.11945985209298039
2024-08-30,-0.1359857025854658
2024-09-02,-0.08434241107251643
2024-09-03,-0.0735244461801165
2024-09-04,-0.03278398980266541
2024-09-05,-0.07380696722962984
2024-09-06,-0.00018462291724540223
2024-09-09,0.03690586099376782
2024-09-10,0.01914144206941558
2024-09-11,0.021229151752956688
2024-09-12,0.02407826394133427
2024-09-13,0.05404080491111877
2024-09-16,0.03881421297410794
2024-09-17,0.06857180252616793
2024-09-18,0.0757078364398193
2024-09-19,0.1356705699630271
2024-09-20,0.10024208789860216
2024-09-23,0.09891065248624432
2024-09-24,0.09250996395183801
2024-09-25,0.06053810708677414
2024-09-26,0.12246575200219345
2024-09-27,0.09234081019127238
2024-09-30,0.10675786679672442
2024-10-01,0.11118529068612533
2024-10-03,0.12934086721509322
2024-10-04,0.053985194217538675
2024-10-07,0.060252753931401414
2024-10-08,0.003463543698344222
2024-10-09,-0.00975494176218862
2024-10-10,-0.026759390624352876
2024-10-11,-0.031348152600113845
2024-10-14,-0.058104412936085294
2024-10-15,-0.04782454589147242
2024-10-16,-0.07528223161629793
2024-10-17,-0.05670397007251675
2024-10-18,-0.05836663478588346
2024-10-21,-0.02273961875977011
2024-10-22,0.006027249882734582
2024-10-23,0.01261265426301935
2024-10-24,0.011670196668795261
2024-10-25,0.08090832300338167
2024-10-28,0.07331520655569072
2024-10-29,0.014954832346570118
2024-10-30,0.05276991995130235
2024-10-31,0.04826182309921665
2024-11-01,-0.00020467270186266606
2024-11-04,0.04479635306956079
2024-11-05,0.09426646748400905
2024-11-06,0.07146376137378244
2024-11-07,0.03201153294556284
2024-11-08,0.08744099406401006
2024-11-11,0.0628350010546664
2024-11-12,0.06048535843728299
2024-11-13,0.17022965721897476
2024-11-14,0.18355023823902497
2024-11-18,0.1324104761602053
2024-11-19,0.13634235915869405
2024-11-21,0.11885873538275722
2024-11-22,0.0838329755172922
2024-11-25,0.1282223910972672
2024-11-26,0.14733882145124022
2024-11-27,0.15856186846431905
2024-11-28,0.18092850132387123
